,ArtikelNr,Menge,AuftragPosNr,AuftragsNr,PositionsNr,Einheit,PreisProEinheit,RabattProzent,ZeilenNettoWert,StatusPosition,LieferdatumPositionTag,LieferdatumPositionMonat,LieferdatumPositionJahr
1364,C048097345,4992.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2010
1365,C048097345,5251.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2011
1366,C048097345,2033.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2011
1367,C048097345,7356.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2011
1368,C048097345,7626.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2011
1369,C048097345,7489.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2011
1370,C048097345,863.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2011
1371,C048097345,7914.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2011
1372,C048097345,8448.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2011
1373,C048097345,6347.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2011
1374,C048097345,2251.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2011
1375,C048097345,6148.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2011
1376,C048097345,2264.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2011
1377,C048097345,6851.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2011
1378,C048097345,1777.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2011
1379,C048097345,8028.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2011
1380,C048097345,8562.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2011
1381,C048097345,6301.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2011
1382,C048097345,779.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2011
1383,C048097345,8706.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2012
1384,C048097345,9612.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2012
1385,C048097345,9714.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2012
1386,C048097345,7287.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2012
1387,C048097345,2757.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2012
1388,C048097345,6852.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2012
1389,C048097345,889.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2012
1390,C048097345,1697.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2012
1391,C048097345,7879.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2012
1392,C048097345,1889.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2012
1393,C048097345,10368.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2012
1394,C048097345,8802.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2012
1395,C048097345,9510.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2012
1396,C048097345,6715.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2012
1397,C048097345,1649.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2012
1398,C048097345,8934.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2012
1399,C048097345,6072.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2012
1400,C048097345,714.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2012
1401,C048097345,5985.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2013
1402,C048097345,2169.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2013
1403,C048097345,8748.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2013
1404,C048097345,5072.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2013
1405,C048097345,1985.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2013
1406,C048097345,1313.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2013
1407,C048097345,10392.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2013
1408,C048097345,7233.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2013
1409,C048097345,1785.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2013
1410,C048097345,6644.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2013
1411,C048097345,1678.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2013
1412,C048097345,8856.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2013
1413,C048097345,1979.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2013
1414,C048097345,5188.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2013
1415,C048097345,1293.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2013
1416,C048097345,7243.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2013
1417,C048097345,947.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2013
1418,C048097345,9138.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2013
1419,C048097345,8328.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2013
1420,C048097345,6390.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2013
1421,C048097345,8418.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2014
1422,C048097345,8922.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2014
1423,C048097345,8850.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2014
1424,C048097345,5643.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2014
1425,C048097345,1367.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2014
1426,C048097345,2086.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2014
1427,C048097345,9036.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2014
1428,C048097345,2277.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2014
1429,C048097345,6063.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2014
1430,C048097345,9576.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2014
1431,C048097345,1733.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2014
1432,C048097345,6841.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2014
1433,C048097345,6221.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2014
1434,C048097345,2383.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2014
1435,C048097345,9402.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2014
1436,C048097345,6988.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2014
1437,C048097345,1778.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2014
1438,C048097345,4937.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2014
1439,C048097345,1789.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2014
1440,C048097345,9042.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2015
1441,C048097345,7071.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2015
1442,C048097345,2763.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2015
1443,C048097345,10098.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2015
1444,C048097345,10020.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2015
1445,C048097345,8304.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2015
1446,C048097345,6812.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2015
1447,C048097345,2608.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2015
1448,C048097345,7029.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2015
1449,C048097345,2859.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2015
1450,C048097345,6663.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2015
1451,C048097345,2313.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2015
1452,C048097345,1065.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2015
1453,C048097345,7983.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2015
1454,C048097345,9204.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2015
1455,C048097345,8856.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2015
1456,C048097345,1193.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2015
1457,C048097345,4889.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2015
1458,C048097345,650.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2015
1459,C048097345,6960.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2016
1460,C048097345,1692.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2016
1461,C048097345,9690.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2016
1462,C048097345,9618.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2016
1463,C048097345,2722.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2016
1464,C048097345,7364.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2016
1465,C048097345,7672.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2016
1466,C048097345,1892.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2016
1467,C048097345,9552.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2016
1468,C048097345,5883.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2016
1469,C048097345,1419.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2016
1470,C048097345,2184.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2016
1471,C048097345,9096.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2016
1472,C048097345,7279.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2016
1473,C048097345,1859.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2016
1474,C048097345,9486.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2016
1475,C048097345,9402.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2016
1476,C048097345,6150.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2016
1477,C048097345,7381.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2017
1478,C048097345,905.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2017
1479,C048097345,1103.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2017
1480,C048097345,8749.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2017
1481,C048097345,9252.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2017
1482,C048097345,7513.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2017
1483,C048097345,2855.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2017
1484,C048097345,5611.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2017
1485,C048097345,3767.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2017
1486,C048097345,10092.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2017
1487,C048097345,10506.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2017
1488,C048097345,10260.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2017
1489,C048097345,9744.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2017
1490,C048097345,1956.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2017
1491,C048097345,8052.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2017
1492,C048097345,9942.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2017
1493,C048097345,8088.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2017
1494,C048097345,9642.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2018
1495,C048097345,10194.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2018
1496,C048097345,9900.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2018
1497,C048097345,10908.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2018
1498,C048097345,10140.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2018
1499,C048097345,10542.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2018
1500,C048097345,11364.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2018
1501,C048097345,9404.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2018
1502,C048097345,1144.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2018
1503,C048097345,11118.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2018
1504,C048097345,12132.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2018
1505,C048097345,11520.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2018
1506,C048097345,9564.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2018
1507,C048097345,10296.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2019
1508,C048097345,8509.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2019
1509,C048097345,3155.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2019
1510,C048097345,8265.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2019
1511,C048097345,3165.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2019
1512,C048097345,12306.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2019
1513,C048097345,8081.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2019
1514,C048097345,3067.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2019
1515,C048097345,11232.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2019
1516,C048097345,8264.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2019
1517,C048097345,3118.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2019
1518,C048097345,10680.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2019
1519,C048097345,11448.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2019
1520,C048097345,7129.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2019
1521,C048097345,2669.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2019
1522,C048097345,1824.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2019
1523,C048097345,2910.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2019
1524,C048097345,7812.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2019
1525,C048097345,1496.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2019
1526,C048097345,6021.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2019
1527,C048097345,2251.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2019
1528,C048097345,10134.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2020
1529,C048097345,10842.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2020
1530,C048097345,9168.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2020
1531,C048097345,2370.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2020
1532,C048097345,12006.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2020
1533,C048097345,10566.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2020
1534,C048097345,10536.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2020
1535,C048097345,10416.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2020
1536,C048097345,7969.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2020
1537,C048097345,1979.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2020
1538,C048097345,7302.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2020
1539,C048097345,2766.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2020
1540,C048097345,1596.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2020
1541,C048097345,6273.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2020
1542,C048097345,2409.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2020
1543,C048097345,10032.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2020
1544,C048097345,7818.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2020
1545,C048097345,6063.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2021
1546,C048097345,2369.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2021
1547,C048097345,766.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2021
1548,C048097345,2510.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2021
1549,C048097345,6700.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2021
1550,C048097345,9972.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2021
1551,C048097345,11250.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2021
1552,C048097345,7182.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2021
1553,C048097345,2592.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2021
1554,C048097345,7676.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2021
1555,C048097345,1924.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2021
1556,C048097345,1887.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2021
1557,C048097345,7683.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2021
1558,C048097345,8556.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2021
1559,C048097345,1890.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2021
1560,C048097345,5256.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2021
1561,C048097345,1272.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2021
1562,C048097345,2284.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2021
1563,C048097345,6248.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2021
1564,C048097345,6226.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2021
1565,C048097345,2318.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2021
1566,C048097345,5841.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2021
1567,C048097345,2205.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2021
1568,C048097345,10182.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2022
1569,C048097345,8922.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2022
1570,C048097345,1056.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2022
1571,C048097345,11292.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2022
1572,C048097345,9350.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2022
1573,C048097345,3502.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2022
1574,C048097345,10470.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2022
1575,C048097345,10284.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2022
1576,C048097345,1254.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2022
1577,C048097345,2779.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2022
1578,C048097345,7422.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2022
1579,C048097345,1775.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2022
1580,C048097345,11460.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2022
1581,C048097345,12042.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2022
1582,C048097345,11742.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2022
1583,C048097345,11358.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2022
1584,C048097345,9984.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2022
1585,C048097345,10994.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2023
1586,C048097345,1390.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2023
1587,C048097345,8819.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2023
1588,C048097345,3439.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2023
1589,C048097345,12798.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2023
1590,C048097345,11442.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2023
1591,C048097345,2904.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2023
1592,C048097345,3071.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2023
1593,C048097345,8133.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2023
1594,C048097345,1042.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2023
1595,C048097345,2265.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2023
1596,C048097345,9063.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2023
1597,C048097345,13272.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,07,2023
1598,C048097345,11742.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,08,2023
1599,C048097345,9015.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2023
1600,C048097345,3405.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,09,2023
1601,C048097345,8077.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2023
1602,C048097345,1039.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2023
1603,C048097345,3034.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,10,2023
1604,C048097345,11646.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,11,2023
1605,C048097345,9264.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,12,2023
1606,C048097345,9049.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2024
1607,C048097345,2255.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,01,2024
1608,C048097345,11562.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,02,2024
1609,C048097345,11364.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,03,2024
1610,C048097345,12372.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,04,2024
1611,C048097345,1634.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2024
1612,C048097345,6638.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2024
1613,C048097345,2558.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,05,2024
1614,C048097345,10218.0,A100008-01,A100008,1,STK,19.95,0.0,199.5,Geliefert,01,06,2024
1615,C017968454,184.0,A100009-01,A100009,1,STK,49.9,5.0,237.63,Geliefert,01,12,2007
1616,C017968454,548.0,A100009-01,A100009,1,STK,49.9,5.0,237.63,Geliefert,01,12,2007
1617,C017968454,18.0,A100009-01,A100009,1,STK,49.9,5.0,237.63,Geliefert,01,02,2008
1618,C017968454,99.0,A100009-01,A100009,1,STK,49.9,5.0,237.63,Geliefert,01,03,2008
1619,C017968454,287.0,A100009-01,A100009,1,STK,49.9,5.0,237.63,Geliefert,01,03,2008
1620,C017968454,28.0,A100009-01,A100009,1,STK,49.9,5.0,237.63,Geliefert,01,03,2008
1621,C017968454,303.0,A100009-01,A100009,1,STK,49.9,5.0,237.63,Geliefert,01,05,2008
1622,C017968454,75.0,A100009-01,A100009,1,STK,49.9,5.0,237.63,Geliefert,01,05,2008
1623,C017968454,18.0,A100009-01,A100009,1,STK,49.9,5.0,237.63,Geliefert,01,06,2008
1624,C017968454,72.0,A100009-01,A100009,1,STK,49.9,5.0,237.63,Geliefert,01,07,2008
1625,C017968454,437.0,A100009-01,A100009,1,STK,49.9,5.0,237.63,Geliefert,01,08,2008
