index,date,value,name
0,2010-01-01,5.7,Temperatur (täglicher Maximalwert; Würzburg)
2747,2017-07-10,25.3,Temperatur (täglicher Maximalwert; Würzburg)
2748,2017-07-11,23.9,Temperatur (täglicher Maximalwert; Würzburg)
2749,2017-07-12,21.2,Temperatur (täglicher Maximalwert; Würzburg)
2750,2017-07-13,21.3,Temperatur (täglicher Maximalwert; Würzburg)
2751,2017-07-14,22.6,Temperatur (täglicher Maximalwert; Würzburg)
2752,2017-07-15,19.0,Temperatur (täglicher Maximalwert; Würzburg)
2753,2017-07-16,24.7,Temperatur (täglicher Maximalwert; Würzburg)
2754,2017-07-17,26.6,Temperatur (täglicher Maximalwert; Würzburg)
2755,2017-07-18,30.0,Temperatur (täglicher Maximalwert; Würzburg)
2756,2017-07-19,33.9,Temperatur (täglicher Maximalwert; Würzburg)
2757,2017-07-20,24.6,Temperatur (täglicher Maximalwert; Würzburg)
2758,2017-07-21,27.9,Temperatur (täglicher Maximalwert; Würzburg)
2759,2017-07-22,27.8,Temperatur (täglicher Maximalwert; Würzburg)
2760,2017-07-23,24.0,Temperatur (täglicher Maximalwert; Würzburg)
2761,2017-07-24,20.6,Temperatur (täglicher Maximalwert; Würzburg)
2762,2017-07-25,14.3,Temperatur (täglicher Maximalwert; Würzburg)
2763,2017-07-26,16.7,Temperatur (täglicher Maximalwert; Würzburg)
2764,2017-07-27,22.4,Temperatur (täglicher Maximalwert; Würzburg)
2765,2017-07-28,22.3,Temperatur (täglicher Maximalwert; Würzburg)
2766,2017-07-29,27.3,Temperatur (täglicher Maximalwert; Würzburg)
2767,2017-07-30,29.1,Temperatur (täglicher Maximalwert; Würzburg)
2768,2017-07-31,28.0,Temperatur (täglicher Maximalwert; Würzburg)
2769,2017-08-01,30.5,Temperatur (täglicher Maximalwert; Würzburg)
2770,2017-08-02,28.0,Temperatur (täglicher Maximalwert; Würzburg)
2771,2017-08-03,27.1,Temperatur (täglicher Maximalwert; Würzburg)
2772,2017-08-04,24.3,Temperatur (täglicher Maximalwert; Würzburg)
2773,2017-08-05,26.9,Temperatur (täglicher Maximalwert; Würzburg)
2774,2017-08-06,23.7,Temperatur (täglicher Maximalwert; Würzburg)
2775,2017-08-07,25.1,Temperatur (täglicher Maximalwert; Würzburg)
2776,2017-08-08,24.6,Temperatur (täglicher Maximalwert; Würzburg)
2777,2017-08-09,23.9,Temperatur (täglicher Maximalwert; Würzburg)
2778,2017-08-10,16.9,Temperatur (täglicher Maximalwert; Würzburg)
2779,2017-08-11,15.7,Temperatur (täglicher Maximalwert; Würzburg)
2780,2017-08-12,18.7,Temperatur (täglicher Maximalwert; Würzburg)
2781,2017-08-13,23.5,Temperatur (täglicher Maximalwert; Würzburg)
2782,2017-08-14,26.1,Temperatur (täglicher Maximalwert; Würzburg)
2783,2017-08-15,30.0,Temperatur (täglicher Maximalwert; Würzburg)
2784,2017-08-16,25.2,Temperatur (täglicher Maximalwert; Würzburg)
2785,2017-08-17,26.9,Temperatur (täglicher Maximalwert; Würzburg)
2786,2017-08-18,27.7,Temperatur (täglicher Maximalwert; Würzburg)
2787,2017-08-19,21.5,Temperatur (täglicher Maximalwert; Würzburg)
2788,2017-08-20,20.5,Temperatur (täglicher Maximalwert; Würzburg)
2789,2017-08-21,21.9,Temperatur (täglicher Maximalwert; Würzburg)
2790,2017-08-22,23.8,Temperatur (täglicher Maximalwert; Würzburg)
2791,2017-08-23,26.1,Temperatur (täglicher Maximalwert; Würzburg)
2792,2017-08-24,25.3,Temperatur (täglicher Maximalwert; Würzburg)
2793,2017-08-25,28.3,Temperatur (täglicher Maximalwert; Würzburg)
2794,2017-08-26,29.1,Temperatur (täglicher Maximalwert; Würzburg)
2795,2017-08-27,26.2,Temperatur (täglicher Maximalwert; Würzburg)
2796,2017-08-28,26.7,Temperatur (täglicher Maximalwert; Würzburg)
2797,2017-08-29,28.8,Temperatur (täglicher Maximalwert; Würzburg)
2798,2017-08-30,31.1,Temperatur (täglicher Maximalwert; Würzburg)
2799,2017-08-31,21.4,Temperatur (täglicher Maximalwert; Würzburg)
2800,2017-09-01,19.3,Temperatur (täglicher Maximalwert; Würzburg)
2801,2017-09-02,18.9,Temperatur (täglicher Maximalwert; Würzburg)
2802,2017-09-03,19.8,Temperatur (täglicher Maximalwert; Würzburg)
2803,2017-09-04,22.1,Temperatur (täglicher Maximalwert; Würzburg)
2804,2017-09-05,23.6,Temperatur (täglicher Maximalwert; Würzburg)
2805,2017-09-06,21.9,Temperatur (täglicher Maximalwert; Würzburg)
2806,2017-09-07,18.6,Temperatur (täglicher Maximalwert; Würzburg)
2807,2017-09-08,18.3,Temperatur (täglicher Maximalwert; Würzburg)
2808,2017-09-09,17.6,Temperatur (täglicher Maximalwert; Würzburg)
2809,2017-09-10,20.1,Temperatur (täglicher Maximalwert; Würzburg)
2810,2017-09-11,17.9,Temperatur (täglicher Maximalwert; Würzburg)
2811,2017-09-12,18.3,Temperatur (täglicher Maximalwert; Würzburg)
2812,2017-09-13,19.2,Temperatur (täglicher Maximalwert; Würzburg)
2813,2017-09-14,12.6,Temperatur (täglicher Maximalwert; Würzburg)
2814,2017-09-15,17.5,Temperatur (täglicher Maximalwert; Würzburg)
2815,2017-09-16,16.5,Temperatur (täglicher Maximalwert; Würzburg)
2816,2017-09-17,16.7,Temperatur (täglicher Maximalwert; Würzburg)
2817,2017-09-18,15.5,Temperatur (täglicher Maximalwert; Würzburg)
2818,2017-09-19,15.0,Temperatur (täglicher Maximalwert; Würzburg)
2819,2017-09-20,15.3,Temperatur (täglicher Maximalwert; Würzburg)
2820,2017-09-21,18.0,Temperatur (täglicher Maximalwert; Würzburg)
2821,2017-09-22,19.7,Temperatur (täglicher Maximalwert; Würzburg)
2822,2017-09-23,20.1,Temperatur (täglicher Maximalwert; Würzburg)
2823,2017-09-24,17.9,Temperatur (täglicher Maximalwert; Würzburg)
2824,2017-09-25,18.5,Temperatur (täglicher Maximalwert; Würzburg)
2825,2017-09-26,18.9,Temperatur (täglicher Maximalwert; Würzburg)
2826,2017-09-27,20.1,Temperatur (täglicher Maximalwert; Würzburg)
2827,2017-09-28,21.6,Temperatur (täglicher Maximalwert; Würzburg)
2828,2017-09-29,19.4,Temperatur (täglicher Maximalwert; Würzburg)
2829,2017-09-30,23.0,Temperatur (täglicher Maximalwert; Würzburg)
2830,2017-10-01,17.3,Temperatur (täglicher Maximalwert; Würzburg)
2831,2017-10-02,15.8,Temperatur (täglicher Maximalwert; Würzburg)
2832,2017-10-03,15.1,Temperatur (täglicher Maximalwert; Würzburg)
2833,2017-10-04,15.2,Temperatur (täglicher Maximalwert; Würzburg)
2834,2017-10-05,17.3,Temperatur (täglicher Maximalwert; Würzburg)
2835,2017-10-06,12.4,Temperatur (täglicher Maximalwert; Würzburg)
2836,2017-10-07,11.7,Temperatur (täglicher Maximalwert; Würzburg)
2837,2017-10-08,14.5,Temperatur (täglicher Maximalwert; Würzburg)
2838,2017-10-09,14.7,Temperatur (täglicher Maximalwert; Würzburg)
2839,2017-10-10,12.6,Temperatur (täglicher Maximalwert; Würzburg)
2840,2017-10-11,16.7,Temperatur (täglicher Maximalwert; Würzburg)
2841,2017-10-12,17.8,Temperatur (täglicher Maximalwert; Würzburg)
2842,2017-10-13,19.0,Temperatur (täglicher Maximalwert; Würzburg)
2843,2017-10-14,20.9,Temperatur (täglicher Maximalwert; Würzburg)
2844,2017-10-15,22.0,Temperatur (täglicher Maximalwert; Würzburg)
2845,2017-10-16,23.2,Temperatur (täglicher Maximalwert; Würzburg)
2846,2017-10-17,22.1,Temperatur (täglicher Maximalwert; Würzburg)
2847,2017-10-18,20.1,Temperatur (täglicher Maximalwert; Würzburg)
2848,2017-10-19,19.3,Temperatur (täglicher Maximalwert; Würzburg)
2849,2017-10-20,19.4,Temperatur (täglicher Maximalwert; Würzburg)
2850,2017-10-21,18.6,Temperatur (täglicher Maximalwert; Würzburg)
2851,2017-10-22,12.4,Temperatur (täglicher Maximalwert; Würzburg)
2852,2017-10-23,11.3,Temperatur (täglicher Maximalwert; Würzburg)
2853,2017-10-24,13.3,Temperatur (täglicher Maximalwert; Würzburg)
2854,2017-10-25,17.5,Temperatur (täglicher Maximalwert; Würzburg)
2855,2017-10-26,15.5,Temperatur (täglicher Maximalwert; Würzburg)
2856,2017-10-27,13.7,Temperatur (täglicher Maximalwert; Würzburg)
2857,2017-10-28,10.1,Temperatur (täglicher Maximalwert; Würzburg)
2858,2017-10-29,12.2,Temperatur (täglicher Maximalwert; Würzburg)
2859,2017-10-30,10.3,Temperatur (täglicher Maximalwert; Würzburg)
2860,2017-10-31,9.3,Temperatur (täglicher Maximalwert; Würzburg)
2861,2017-11-01,13.7,Temperatur (täglicher Maximalwert; Würzburg)
2862,2017-11-02,15.4,Temperatur (täglicher Maximalwert; Würzburg)
2863,2017-11-03,11.6,Temperatur (täglicher Maximalwert; Würzburg)
2864,2017-11-04,13.5,Temperatur (täglicher Maximalwert; Würzburg)
2865,2017-11-05,10.7,Temperatur (täglicher Maximalwert; Würzburg)
2866,2017-11-06,7.2,Temperatur (täglicher Maximalwert; Würzburg)
2867,2017-11-07,8.5,Temperatur (täglicher Maximalwert; Würzburg)
2868,2017-11-08,8.4,Temperatur (täglicher Maximalwert; Würzburg)
2869,2017-11-09,9.3,Temperatur (täglicher Maximalwert; Würzburg)
2870,2017-11-10,6.9,Temperatur (täglicher Maximalwert; Würzburg)
2871,2017-11-11,7.4,Temperatur (täglicher Maximalwert; Würzburg)
2872,2017-11-12,4.9,Temperatur (täglicher Maximalwert; Würzburg)
2873,2017-11-13,7.9,Temperatur (täglicher Maximalwert; Würzburg)
2874,2017-11-14,4.6,Temperatur (täglicher Maximalwert; Würzburg)
2875,2017-11-15,3.4,Temperatur (täglicher Maximalwert; Würzburg)
2876,2017-11-16,3.9,Temperatur (täglicher Maximalwert; Würzburg)
2877,2017-11-17,4.6,Temperatur (täglicher Maximalwert; Würzburg)
2878,2017-11-18,6.2,Temperatur (täglicher Maximalwert; Würzburg)
2879,2017-11-19,6.8,Temperatur (täglicher Maximalwert; Würzburg)
2880,2017-11-20,5.4,Temperatur (täglicher Maximalwert; Würzburg)
2881,2017-11-21,7.6,Temperatur (täglicher Maximalwert; Würzburg)
2882,2017-11-22,12.5,Temperatur (täglicher Maximalwert; Würzburg)
2883,2017-11-23,14.9,Temperatur (täglicher Maximalwert; Würzburg)
2884,2017-11-24,14.6,Temperatur (täglicher Maximalwert; Würzburg)
2885,2017-11-25,9.5,Temperatur (täglicher Maximalwert; Würzburg)
2886,2017-11-26,4.2,Temperatur (täglicher Maximalwert; Würzburg)
2887,2017-11-27,4.3,Temperatur (täglicher Maximalwert; Würzburg)
2888,2017-11-28,5.8,Temperatur (täglicher Maximalwert; Würzburg)
2889,2017-11-29,3.9,Temperatur (täglicher Maximalwert; Würzburg)
2890,2017-11-30,1.9,Temperatur (täglicher Maximalwert; Würzburg)
2891,2017-12-01,0.6,Temperatur (täglicher Maximalwert; Würzburg)
2892,2017-12-02,-2.1,Temperatur (täglicher Maximalwert; Würzburg)
2893,2017-12-03,-0.5,Temperatur (täglicher Maximalwert; Würzburg)
2894,2017-12-04,3.4,Temperatur (täglicher Maximalwert; Würzburg)
2895,2017-12-05,5.3,Temperatur (täglicher Maximalwert; Würzburg)
2896,2017-12-06,4.2,Temperatur (täglicher Maximalwert; Würzburg)
2897,2017-12-07,5.7,Temperatur (täglicher Maximalwert; Würzburg)
2898,2017-12-08,6.4,Temperatur (täglicher Maximalwert; Würzburg)
2899,2017-12-09,1.4,Temperatur (täglicher Maximalwert; Würzburg)
2900,2017-12-10,6.5,Temperatur (täglicher Maximalwert; Würzburg)
2901,2017-12-11,6.9,Temperatur (täglicher Maximalwert; Würzburg)
2902,2017-12-12,7.1,Temperatur (täglicher Maximalwert; Würzburg)
2903,2017-12-13,5.2,Temperatur (täglicher Maximalwert; Würzburg)
2904,2017-12-14,5.8,Temperatur (täglicher Maximalwert; Würzburg)
2905,2017-12-15,4.3,Temperatur (täglicher Maximalwert; Würzburg)
2906,2017-12-16,3.6,Temperatur (täglicher Maximalwert; Würzburg)
2907,2017-12-17,2.1,Temperatur (täglicher Maximalwert; Würzburg)
2908,2017-12-18,1.9,Temperatur (täglicher Maximalwert; Würzburg)
2909,2017-12-19,1.9,Temperatur (täglicher Maximalwert; Würzburg)
2910,2017-12-20,3.4,Temperatur (täglicher Maximalwert; Würzburg)
2911,2017-12-21,6.9,Temperatur (täglicher Maximalwert; Würzburg)
2912,2017-12-22,7.5,Temperatur (täglicher Maximalwert; Würzburg)
2913,2017-12-23,8.1,Temperatur (täglicher Maximalwert; Würzburg)
2914,2017-12-24,7.5,Temperatur (täglicher Maximalwert; Würzburg)
2915,2017-12-25,5.3,Temperatur (täglicher Maximalwert; Würzburg)
2916,2017-12-26,8.9,Temperatur (täglicher Maximalwert; Würzburg)
2917,2017-12-27,4.7,Temperatur (täglicher Maximalwert; Würzburg)
2918,2017-12-28,4.1,Temperatur (täglicher Maximalwert; Würzburg)
2919,2017-12-29,2.6,Temperatur (täglicher Maximalwert; Würzburg)
2920,2017-12-30,11.3,Temperatur (täglicher Maximalwert; Würzburg)
2921,2017-12-31,12.8,Temperatur (täglicher Maximalwert; Würzburg)
2922,2018-01-01,10.2,Temperatur (täglicher Maximalwert; Würzburg)
2923,2018-01-02,6.7,Temperatur (täglicher Maximalwert; Würzburg)
2924,2018-01-03,8.9,Temperatur (täglicher Maximalwert; Würzburg)
2925,2018-01-04,10.5,Temperatur (täglicher Maximalwert; Würzburg)
2926,2018-01-05,10.4,Temperatur (täglicher Maximalwert; Würzburg)
2927,2018-01-06,7.9,Temperatur (täglicher Maximalwert; Würzburg)
2928,2018-01-07,6.7,Temperatur (täglicher Maximalwert; Würzburg)
2929,2018-01-08,6.8,Temperatur (täglicher Maximalwert; Würzburg)
2930,2018-01-09,8.2,Temperatur (täglicher Maximalwert; Würzburg)
2931,2018-01-10,9.8,Temperatur (täglicher Maximalwert; Würzburg)
2932,2018-01-11,5.3,Temperatur (täglicher Maximalwert; Würzburg)
2933,2018-01-12,4.7,Temperatur (täglicher Maximalwert; Würzburg)
2934,2018-01-13,4.6,Temperatur (täglicher Maximalwert; Würzburg)
2935,2018-01-14,4.2,Temperatur (täglicher Maximalwert; Würzburg)
2936,2018-01-15,5.0,Temperatur (täglicher Maximalwert; Würzburg)
2937,2018-01-16,6.8,Temperatur (täglicher Maximalwert; Würzburg)
2938,2018-01-17,3.6,Temperatur (täglicher Maximalwert; Würzburg)
2939,2018-01-18,9.6,Temperatur (täglicher Maximalwert; Würzburg)
2940,2018-01-19,5.4,Temperatur (täglicher Maximalwert; Würzburg)
2941,2018-01-20,3.7,Temperatur (täglicher Maximalwert; Würzburg)
2942,2018-01-21,4.8,Temperatur (täglicher Maximalwert; Würzburg)
2943,2018-01-22,5.0,Temperatur (täglicher Maximalwert; Würzburg)
2944,2018-01-23,7.3,Temperatur (täglicher Maximalwert; Würzburg)
2945,2018-01-24,11.7,Temperatur (täglicher Maximalwert; Würzburg)
2946,2018-01-25,11.9,Temperatur (täglicher Maximalwert; Würzburg)
2947,2018-01-26,9.0,Temperatur (täglicher Maximalwert; Würzburg)
2948,2018-01-27,5.4,Temperatur (täglicher Maximalwert; Würzburg)
2949,2018-01-28,7.4,Temperatur (täglicher Maximalwert; Würzburg)
2950,2018-01-29,9.3,Temperatur (täglicher Maximalwert; Würzburg)
2951,2018-01-30,8.7,Temperatur (täglicher Maximalwert; Würzburg)
2952,2018-01-31,8.8,Temperatur (täglicher Maximalwert; Würzburg)
2953,2018-02-01,5.2,Temperatur (täglicher Maximalwert; Würzburg)
2954,2018-02-02,2.7,Temperatur (täglicher Maximalwert; Würzburg)
2955,2018-02-03,4.2,Temperatur (täglicher Maximalwert; Würzburg)
2956,2018-02-04,1.3,Temperatur (täglicher Maximalwert; Würzburg)
2957,2018-02-05,1.3,Temperatur (täglicher Maximalwert; Würzburg)
2958,2018-02-06,0.8,Temperatur (täglicher Maximalwert; Würzburg)
2959,2018-02-07,1.0,Temperatur (täglicher Maximalwert; Würzburg)
2960,2018-02-08,1.5,Temperatur (täglicher Maximalwert; Würzburg)
2961,2018-02-09,0.3,Temperatur (täglicher Maximalwert; Würzburg)
2962,2018-02-10,2.6,Temperatur (täglicher Maximalwert; Würzburg)
2963,2018-02-11,2.8,Temperatur (täglicher Maximalwert; Würzburg)
2964,2018-02-12,4.3,Temperatur (täglicher Maximalwert; Würzburg)
2965,2018-02-13,4.6,Temperatur (täglicher Maximalwert; Würzburg)
2966,2018-02-14,3.8,Temperatur (täglicher Maximalwert; Würzburg)
2967,2018-02-15,1.4,Temperatur (täglicher Maximalwert; Würzburg)
2968,2018-02-16,6.3,Temperatur (täglicher Maximalwert; Würzburg)
2969,2018-02-17,1.6,Temperatur (täglicher Maximalwert; Würzburg)
2970,2018-02-18,4.5,Temperatur (täglicher Maximalwert; Würzburg)
2971,2018-02-19,1.4,Temperatur (täglicher Maximalwert; Würzburg)
2972,2018-02-20,0.7,Temperatur (täglicher Maximalwert; Würzburg)
2973,2018-02-21,4.4,Temperatur (täglicher Maximalwert; Würzburg)
2974,2018-02-22,2.9,Temperatur (täglicher Maximalwert; Würzburg)
2975,2018-02-23,2.1,Temperatur (täglicher Maximalwert; Würzburg)
2976,2018-02-24,2.7,Temperatur (täglicher Maximalwert; Würzburg)
2977,2018-02-25,-1.4,Temperatur (täglicher Maximalwert; Würzburg)
2978,2018-02-26,-3.6,Temperatur (täglicher Maximalwert; Würzburg)
2979,2018-02-27,-3.8,Temperatur (täglicher Maximalwert; Würzburg)
2980,2018-02-28,-3.7,Temperatur (täglicher Maximalwert; Würzburg)
2981,2018-03-01,0.9,Temperatur (täglicher Maximalwert; Würzburg)
2982,2018-03-02,-0.3,Temperatur (täglicher Maximalwert; Würzburg)
2983,2018-03-03,1.2,Temperatur (täglicher Maximalwert; Würzburg)
2984,2018-03-04,9.4,Temperatur (täglicher Maximalwert; Würzburg)
2985,2018-03-05,11.9,Temperatur (täglicher Maximalwert; Würzburg)
2986,2018-03-06,5.2,Temperatur (täglicher Maximalwert; Würzburg)
2987,2018-03-07,9.8,Temperatur (täglicher Maximalwert; Würzburg)
2988,2018-03-08,11.2,Temperatur (täglicher Maximalwert; Würzburg)
2989,2018-03-09,8.6,Temperatur (täglicher Maximalwert; Würzburg)
2990,2018-03-10,12.4,Temperatur (täglicher Maximalwert; Würzburg)
2991,2018-03-11,17.7,Temperatur (täglicher Maximalwert; Würzburg)
2992,2018-03-12,13.2,Temperatur (täglicher Maximalwert; Würzburg)
2993,2018-03-13,9.1,Temperatur (täglicher Maximalwert; Würzburg)
2994,2018-03-14,8.1,Temperatur (täglicher Maximalwert; Würzburg)
2995,2018-03-15,11.2,Temperatur (täglicher Maximalwert; Würzburg)
2996,2018-03-16,9.1,Temperatur (täglicher Maximalwert; Würzburg)
2997,2018-03-17,0.3,Temperatur (täglicher Maximalwert; Würzburg)
2998,2018-03-18,-1.0,Temperatur (täglicher Maximalwert; Würzburg)
2999,2018-03-19,1.8,Temperatur (täglicher Maximalwert; Würzburg)
3000,2018-03-20,0.7,Temperatur (täglicher Maximalwert; Würzburg)
3001,2018-03-21,5.5,Temperatur (täglicher Maximalwert; Würzburg)
3002,2018-03-22,3.1,Temperatur (täglicher Maximalwert; Würzburg)
3003,2018-03-23,6.8,Temperatur (täglicher Maximalwert; Würzburg)
3004,2018-03-24,10.5,Temperatur (täglicher Maximalwert; Würzburg)
3005,2018-03-25,12.9,Temperatur (täglicher Maximalwert; Würzburg)
3006,2018-03-26,9.4,Temperatur (täglicher Maximalwert; Würzburg)
3007,2018-03-27,10.9,Temperatur (täglicher Maximalwert; Würzburg)
3008,2018-03-28,11.8,Temperatur (täglicher Maximalwert; Würzburg)
3009,2018-03-29,9.7,Temperatur (täglicher Maximalwert; Würzburg)
3010,2018-03-30,14.1,Temperatur (täglicher Maximalwert; Würzburg)
3011,2018-03-31,11.6,Temperatur (täglicher Maximalwert; Würzburg)
3012,2018-04-01,9.9,Temperatur (täglicher Maximalwert; Würzburg)
3013,2018-04-02,14.3,Temperatur (täglicher Maximalwert; Würzburg)
3014,2018-04-03,21.1,Temperatur (täglicher Maximalwert; Würzburg)
3015,2018-04-04,21.8,Temperatur (täglicher Maximalwert; Würzburg)
3016,2018-04-05,13.4,Temperatur (täglicher Maximalwert; Würzburg)
3017,2018-04-06,14.6,Temperatur (täglicher Maximalwert; Würzburg)
3018,2018-04-07,21.2,Temperatur (täglicher Maximalwert; Würzburg)
3019,2018-04-08,21.4,Temperatur (täglicher Maximalwert; Würzburg)
3020,2018-04-09,20.7,Temperatur (täglicher Maximalwert; Würzburg)
3021,2018-04-10,20.8,Temperatur (täglicher Maximalwert; Würzburg)
3022,2018-04-11,17.8,Temperatur (täglicher Maximalwert; Würzburg)
3023,2018-04-12,21.1,Temperatur (täglicher Maximalwert; Würzburg)
3024,2018-04-13,11.7,Temperatur (täglicher Maximalwert; Würzburg)
3025,2018-04-14,19.5,Temperatur (täglicher Maximalwert; Würzburg)
3026,2018-04-15,20.8,Temperatur (täglicher Maximalwert; Würzburg)
3027,2018-04-16,20.9,Temperatur (täglicher Maximalwert; Würzburg)
3028,2018-04-17,22.1,Temperatur (täglicher Maximalwert; Würzburg)
3029,2018-04-18,24.7,Temperatur (täglicher Maximalwert; Würzburg)
3030,2018-04-19,26.8,Temperatur (täglicher Maximalwert; Würzburg)
3031,2018-04-20,27.5,Temperatur (täglicher Maximalwert; Würzburg)
3032,2018-04-21,27.1,Temperatur (täglicher Maximalwert; Würzburg)
3033,2018-04-22,27.2,Temperatur (täglicher Maximalwert; Würzburg)
3034,2018-04-23,21.1,Temperatur (täglicher Maximalwert; Würzburg)
3035,2018-04-24,20.1,Temperatur (täglicher Maximalwert; Würzburg)
3036,2018-04-25,19.9,Temperatur (täglicher Maximalwert; Würzburg)
3037,2018-04-26,15.2,Temperatur (täglicher Maximalwert; Würzburg)
3038,2018-04-27,19.7,Temperatur (täglicher Maximalwert; Würzburg)
3039,2018-04-28,19.6,Temperatur (täglicher Maximalwert; Würzburg)
3040,2018-04-29,25.4,Temperatur (täglicher Maximalwert; Würzburg)
3041,2018-04-30,19.6,Temperatur (täglicher Maximalwert; Würzburg)
3042,2018-05-01,14.2,Temperatur (täglicher Maximalwert; Würzburg)
3043,2018-05-02,18.1,Temperatur (täglicher Maximalwert; Würzburg)
3044,2018-05-03,20.1,Temperatur (täglicher Maximalwert; Würzburg)
3045,2018-05-04,21.0,Temperatur (täglicher Maximalwert; Würzburg)
3046,2018-05-05,23.4,Temperatur (täglicher Maximalwert; Würzburg)
3047,2018-05-06,24.1,Temperatur (täglicher Maximalwert; Würzburg)
3048,2018-05-07,25.3,Temperatur (täglicher Maximalwert; Würzburg)
3049,2018-05-08,25.7,Temperatur (täglicher Maximalwert; Würzburg)
3050,2018-05-09,26.3,Temperatur (täglicher Maximalwert; Würzburg)
3051,2018-05-10,22.3,Temperatur (täglicher Maximalwert; Würzburg)
3052,2018-05-11,19.7,Temperatur (täglicher Maximalwert; Würzburg)
3053,2018-05-12,26.1,Temperatur (täglicher Maximalwert; Würzburg)
3054,2018-05-13,26.8,Temperatur (täglicher Maximalwert; Würzburg)
3055,2018-05-14,25.6,Temperatur (täglicher Maximalwert; Würzburg)
3056,2018-05-15,21.8,Temperatur (täglicher Maximalwert; Würzburg)
3057,2018-05-16,18.9,Temperatur (täglicher Maximalwert; Würzburg)
3058,2018-05-17,19.7,Temperatur (täglicher Maximalwert; Würzburg)
3059,2018-05-18,17.6,Temperatur (täglicher Maximalwert; Würzburg)
3060,2018-05-19,19.6,Temperatur (täglicher Maximalwert; Würzburg)
3061,2018-05-20,22.3,Temperatur (täglicher Maximalwert; Würzburg)
3062,2018-05-21,25.2,Temperatur (täglicher Maximalwert; Würzburg)
3063,2018-05-22,26.2,Temperatur (täglicher Maximalwert; Würzburg)
3064,2018-05-23,24.3,Temperatur (täglicher Maximalwert; Würzburg)
3065,2018-05-24,21.1,Temperatur (täglicher Maximalwert; Würzburg)
3066,2018-05-25,25.3,Temperatur (täglicher Maximalwert; Würzburg)
3067,2018-05-26,26.2,Temperatur (täglicher Maximalwert; Würzburg)
3068,2018-05-27,28.4,Temperatur (täglicher Maximalwert; Würzburg)
3069,2018-05-28,29.6,Temperatur (täglicher Maximalwert; Würzburg)
3070,2018-05-29,29.4,Temperatur (täglicher Maximalwert; Würzburg)
3071,2018-05-30,28.3,Temperatur (täglicher Maximalwert; Würzburg)
3072,2018-05-31,30.5,Temperatur (täglicher Maximalwert; Würzburg)
3073,2018-06-01,26.1,Temperatur (täglicher Maximalwert; Würzburg)
3074,2018-06-02,26.1,Temperatur (täglicher Maximalwert; Würzburg)
3075,2018-06-03,27.8,Temperatur (täglicher Maximalwert; Würzburg)
3076,2018-06-04,29.5,Temperatur (täglicher Maximalwert; Würzburg)
3077,2018-06-05,29.3,Temperatur (täglicher Maximalwert; Würzburg)
3078,2018-06-06,29.7,Temperatur (täglicher Maximalwert; Würzburg)
3079,2018-06-07,28.7,Temperatur (täglicher Maximalwert; Würzburg)
3080,2018-06-08,29.4,Temperatur (täglicher Maximalwert; Würzburg)
3081,2018-06-09,30.7,Temperatur (täglicher Maximalwert; Würzburg)
3082,2018-06-10,28.5,Temperatur (täglicher Maximalwert; Würzburg)
3083,2018-06-11,27.4,Temperatur (täglicher Maximalwert; Würzburg)
3084,2018-06-12,19.6,Temperatur (täglicher Maximalwert; Würzburg)
3085,2018-06-13,17.7,Temperatur (täglicher Maximalwert; Würzburg)
3086,2018-06-14,21.7,Temperatur (täglicher Maximalwert; Würzburg)
3087,2018-06-15,23.4,Temperatur (täglicher Maximalwert; Würzburg)
3088,2018-06-16,26.6,Temperatur (täglicher Maximalwert; Würzburg)
3089,2018-06-17,23.6,Temperatur (täglicher Maximalwert; Würzburg)
3090,2018-06-18,24.1,Temperatur (täglicher Maximalwert; Würzburg)
3091,2018-06-19,25.7,Temperatur (täglicher Maximalwert; Würzburg)
3092,2018-06-20,30.3,Temperatur (täglicher Maximalwert; Würzburg)
3093,2018-06-21,25.6,Temperatur (täglicher Maximalwert; Würzburg)
3094,2018-06-22,17.7,Temperatur (täglicher Maximalwert; Würzburg)
3095,2018-06-23,19.0,Temperatur (täglicher Maximalwert; Würzburg)
3096,2018-06-24,21.5,Temperatur (täglicher Maximalwert; Würzburg)
3097,2018-06-25,23.5,Temperatur (täglicher Maximalwert; Würzburg)
3098,2018-06-26,23.0,Temperatur (täglicher Maximalwert; Würzburg)
3099,2018-06-27,25.4,Temperatur (täglicher Maximalwert; Würzburg)
3100,2018-06-28,26.8,Temperatur (täglicher Maximalwert; Würzburg)
3101,2018-06-29,29.8,Temperatur (täglicher Maximalwert; Würzburg)
3102,2018-06-30,26.8,Temperatur (täglicher Maximalwert; Würzburg)
3103,2018-07-01,25.3,Temperatur (täglicher Maximalwert; Würzburg)
3104,2018-07-02,26.9,Temperatur (täglicher Maximalwert; Würzburg)
3105,2018-07-03,29.7,Temperatur (täglicher Maximalwert; Würzburg)
3106,2018-07-04,32.1,Temperatur (täglicher Maximalwert; Würzburg)
3107,2018-07-05,29.2,Temperatur (täglicher Maximalwert; Würzburg)
3108,2018-07-06,27.5,Temperatur (täglicher Maximalwert; Würzburg)
3109,2018-07-07,27.9,Temperatur (täglicher Maximalwert; Würzburg)
3110,2018-07-08,28.3,Temperatur (täglicher Maximalwert; Würzburg)
3111,2018-07-09,28.3,Temperatur (täglicher Maximalwert; Würzburg)
3112,2018-07-10,21.3,Temperatur (täglicher Maximalwert; Würzburg)
3113,2018-07-11,20.2,Temperatur (täglicher Maximalwert; Würzburg)
